commentBody,DisplayName,Latitude,Location,Longitude,Status_Accepted,UserComments,UserID,ApproveDate,CommentSequence,EditorsSelection,NumberofRecords,RecommendationCount,TimesPeople,ArticleRelevance,AVGcommentspermonth,AVGBrevity,AVGPersonalXP,AVGPicks,AVGReadability,AVGRecommendationScore,Brevity,ConversationalRelevance,PersonalXP,Readability,RecommendationScore
"Interesting point by Comey.<br/>Funny, Comey has never been a police officer.<br/>Can Comey point to any data to back up his assertion?<br/><br/>I suggest that Comey clean up his own Bureau before making baseless generalization about police officers!",Matt,33.832204,Carson,-118.251755,approved,api.nytimes.com/svc/community/v2/comments/user/id/44711208.xml,44711208,"1,423,791,940","14,122,157",0,1,3,1,51.2113017,5.426899137,8.551592857,13.95303761,4.451038504,17.66179502,9.818467447,13.38028169,46.63254276,8.527131791,30.523918,17.43104403
"This man appears to be a wise leader.  Not only does he acknowledge both sides that gives each support, but he admits to and advocates for the hard work to begin to solve these problems.  Let\'s hope it is a good beginning and momentum is not lost.",mt,33.953355,Riverside CA,-117.396162,approved,api.nytimes.com/svc/community/v2/comments/user/id/65526003.xml,65526003,"1,423,847,625","14,127,363",0,1,1,1,12.02453156,11.43688128,19.31889505,37.83822755,9.240246309,31.9708048,4.864717962,16.54929577,11.91561351,0,41.23006834,0
"Wonderful speech, one that will carry more weight because the FBI director is white.<br/>Fine.<br/>Our country needs to get real in stopping violent policing tactics, admitting there are bad actors among them and doing as Dir.Comey says, real community policing.<br/>Crime stats fall where police manage a presence, even in high crime areas. Part of the problem is budget cuts to police depts, part is training police how to defuse situations w/o violence, but pretending there aren\'t any problems in  policing is failing us all, all too obviously.<br/>Bravo, Director Comey. ",Julie,33.955083,"Playa del Rey, CA",-118.43675,approved,api.nytimes.com/svc/community/v2/comments/user/id/55293238.xml,55293238,"1,423,791,940","14,122,830",0,1,8,1,64.42524189,4.309665685,31.1829316,26.74295626,14.35406701,45.9658066,30.8401351,33.09859155,85.05472427,7.407407326,57.17539863,32.99329295
"Kudos, well said:  Bravo!  Finally a leader with some common sense and a lot of wisdom.  Rather than being inflammatory and inflicting blame and accusatory hate (a la Holder, Obama, Sharpton and those of their ilk that interpret everything in terms of race and inequality), Mr. Comey is a voice of sanity and constructive discussion.  Without denigrating either side, he makes thoughtful suggestions to head the discussion in a most productive direction.  Mr. Comey, please throw your name in the hat for some major election race!",toddchow,34.042413,"Pacific Palisades, CA",-118.540955,approved,api.nytimes.com/svc/community/v2/comments/user/id/63436339.xml,63436339,"1,423,772,993","14,119,517",0,1,0,1,39.12229714,0.28181227,39.37106917,14.00338066,20.00000012,53.06334371,20.39215687,29.92957746,14.66848895,0,51.25284738,0
"When I was growing up in the 70s, we were affirmatively and aggressively taught that all kids are equal, regardless of race, religion, cultural background, etc.  In later years, communities and schools seem to have given up on teaching that lesson.  Instead, people draw quick conclusions about other people based on stereotypes.  It is an economic choice, in a way.  It is easier to deal with people you can identify with... but  we need  national leadership that teaches us and our kids that its morally and ethically wrong and that people of all backgrounds are capable of being friends.  Once that lesson is learned, maybe people won\'t make their choices based on the economics of stereotypes or what Director Comey calls short cuts.",Esteban,34.053717,Los Angeles,-118.242727,approved,api.nytimes.com/svc/community/v2/comments/user/id/66652381.xml,66652381,"1,423,773,959","14,120,558",1,1,42,1,15.43788034,2.630247851,21.47477859,32.59700976,6.122448906,35.1707038,15.69627851,43.30985915,19.75695232,17.74193555,57.17539863,59.30343611
"NYT comments pages are filled with pie in the sky rhetoric from well educated, well written people as if they are turning in a term paper to a professor. They rarely reach the crux of the matter.  Yesterday I crafted a comment to this FBU director racial profiling article outlining my experiences as as Ivy league educated person with african ancestry and how this country looks and feels from that perspective. My response was not published. It\'s very relevant to the question of police bias at hand, because police would not be acting in a manner without society\'s tacit approval.  The racism police show is really an expression of its citizenry. Also it highlighted the existential stress that living in this country as a person of color poses.  I suggest NYT look for that comment and publish it please.",Keeping It Real,34.053717,Los Angeles,-118.242727,approved,api.nytimes.com/svc/community/v2/comments/user/id/57882928.xml,57882928,"1,423,847,934","14,128,883",0,1,4,1,39.3423339,1.455329034,15.29719708,21.58131629,5.202312005,23.60038174,14.79088746,49.29577465,47.39320297,10.40189112,64.92027335,21.99552863
"All investigative work consists of profiling. That is what investigators do. They draw up a profile of a suspect, using statistics to identify the probable traits of a perpetrator. They also draw up profiles to try to prevent crime in the first place. <br/><br/>At the Tel Aviv Airport in Israel, the police is trained to look for various traits, some apparent (ethnicity, gender, age) and some less so (demeanor, body language, etc). This is how they stop potential bombers from getting on their aircraft. It works. <br/><br/>The same approach goes for profiling street criminals, terrorists, and any other potential criminals. <br/><br/>Cops profile not just by race but by gender and age, too. How come nobody complains about that? We don\'t say it\'s horrible and unfair that police are more likely to look closely or arrest males than females. Police do this because they know that men are more likely than women to commit crimes. This is basic math. Same goes for profiling by age: the young are much more likely to commit violent crimes than the old. <br/><br/>So yes, cops pay more attention to the behavior of young males than the behavior of old women. As a society, do we complain about that? No. But because of America\'s history with racism, profiling by race is now \""wrong\"", even though it may be perfectly rational. The typical criminal profile in the US is male, African-American, age 18-25. That\'s a fact.<br/><br/>Like it or not, you can\'t justify an approach to law enforcement not based on profiling. ",Northstar5,34.053717,Los Angeles,-118.242727,approved,api.nytimes.com/svc/community/v2/comments/user/id/7784128.xml,7784128,"1,423,863,989","14,131,743",0,1,5,1,34.02940074,7.665293736,51.19681834,34.11792247,9.55882351,63.27499847,23.30954441,91.90140845,49.42807995,4.044117729,82.23234624,25.53601793
"All this talk about racism in the US and our troubled past, but what about black communities in the rest of the world? Let\'s not be so parochial. There is no ethnically diverse country where blacks are not over-represented in crime, and no black-dominated and black-run society (in sub-Saharan Africa) that is not more or less a total mess. Is it reasonable to conclude that white racism is the reason for all of this, in every place, at every time? Something else must be going on.",Northstar5,34.053717,Los Angeles,-118.242727,approved,api.nytimes.com/svc/community/v2/comments/user/id/7784128.xml,7784128,"1,423,860,926","14,131,576",0,1,4,1,26.35952168,7.665293736,51.19681834,34.11792247,9.55882351,63.27499847,23.30954441,31.69014085,55.64479869,8.058608059,52.84738041,21.99552863
"It isn\'t just cops who can become racist as a result of observation and experience. I see it often in immigrants who rarely encountered blacks before coming to the US and had no opinion one way or the other. My uncle arrived to the US in the late 1970s (he came from a homogenous country in Europe) and opened a business in Koreatown in Los Angeles, a poor neighborhood filled with both black and Asian residents, along with quite a few Latinos. <br/><br/>His experience was this: the Asians work 24/7 and everyone in the family chips in _kids, grandparents, aunts and uncles; the Latinos line up at 5 a.m. hoping for a day\'s work, and will take $20 to help fix or build something, or they line up along the road selling oranges and flowers; the blacks sit along the sidewalk doing nothing, asking passers-by for money, and routinely hold up local businesses up at gunpoint. <br/><br/>This did not begin as racism. It was his true experience, and it shocked him at first. He lamented the fact that he became racist, but you know what he lamented more? That one of his workers, a young Latino putting himself through community college, was shot dead by a black man because he refused to turn over the business\'s money. <br/><br/>When both police and community members have similar experiences, both will develop racist attitudes, and both begin to judge by the color of people\'s skin and anticipate something that may or may not happen. <br/><br/>Black parents need to take the lead and change the culture in the home.",Northstar5,34.053717,Los Angeles,-118.242727,approved,api.nytimes.com/svc/community/v2/comments/user/id/7784128.xml,7784128,"1,423,859,910","14,131,361",0,1,7,1,27.49878374,7.665293736,51.19681834,34.11792247,9.55882351,63.27499847,23.30954441,95.42253521,51.63145511,7.857142692,85.19362187,30.87462778
"RTB: MT is not \""racializing\"" his experience. This is PC nonsense. He is simply observing that whenever anti-social and aggressive behavior are aimed at him, they come from a black person, no doubt mainly young males.  Your response is like saying that I\'m \""genderizing\"" my experience if every time I or my friends are attacked it is by a man and we naturally conclude that men are more likely to cause trouble and we become wary of them. This is called learning, not racism. ",Northstar5,34.053717,Los Angeles,-118.242727,approved,api.nytimes.com/svc/community/v2/comments/user/id/7784128.xml,7784128,"1,423,860,903","14,131,499",0,1,4,1,18.76242742,7.665293736,51.19681834,34.11792247,9.55882351,63.27499847,23.30954441,29.92957746,29.4678147,29.84496127,39.17995444,21.99552863
